-0.7,-0.7,45.0
-0.6924795179269322,-0.6934089189514415,45.03842354606601
-0.6890564912560436,-0.6904089189514415,45.056172756230545
-0.6857145442759941,-0.687468139990867,45.0731683991999
-0.6824258765058864,-0.6845509388333969,45.089070277651665
-0.6792022760747635,-0.6816570576582605,45.10335268923413
-0.6760550818347935,-0.6787866569890945,45.11551719379284
-0.6729946644465994,-0.675939951958976,45.12510041160991
-0.6700190691032675,-0.6731290783043434,45.13266599322303
-0.6671246638581311,-0.6703416858135635,45.13781387862802
-0.6643201955912562,-0.6675778746430945,45.14013901862642
-0.6616135231202992,-0.6648379013482069,45.13927603885654
-0.6590114611320016,-0.6621220444265046,45.13490155576141
-0.6564313979842789,-0.6593573894558125,45.127411547710715
-0.6538831964315466,-0.6565434332290219,45.11631336556396
-0.6513554729259455,-0.6536789746989433,45.10201010774954
-0.6488592607143961,-0.6507648726504176,45.08401155401287
-0.6463946753555396,-0.6477892762720258,45.061741389692514
-0.6439496227520144,-0.6447491578724324,45.03554747066067
-0.6415358191152841,-0.6416458858106794,45.004914625162925
-0.6391534835656016,-0.6384659458709575,44.96916687125369
-0.6367897494452832,-0.6352038895031803,44.92856643954788
-0.634443849774308,-0.6318708754404583,44.883583153289564
-0.6321152085527435,-0.6284793169369158,44.83474411282152
-0.6298170965532742,-0.6250334008698176,44.78158015955946
-0.6275497114686834,-0.6215176734821078,44.72330745644434
-0.6253132279188656,-0.617915174504577,44.659055220034865
-0.6230931283437343,-0.6142160160187663,44.58893672921635
-0.6209037370625714,-0.610424291671303,44.51238542249503
-0.6187455390825904,-0.60651953173453,44.428307073386335
-0.6166190451693621,-0.6024782674801186,44.335434063766535
-0.6085264653862315,-0.5862283101486666,43.93079156844342
-0.6009346451417579,-0.5700158035517564,43.487461538422025
-0.5938554450736573,-0.5539948959311969,43.01113108650084
-0.5872911754422608,-0.5381350784285935,42.49903832631648
-0.5812562421730348,-0.5224367138086432,41.94940014116951
-0.5757009413052938,-0.5069225621007257,41.36492086485808
-0.5705691756419177,-0.49158745306804785,40.74732570242473
